FailedAttempts,Longitude,TransactionType,IPAddress,AvgTransactionAmount,UnusualAmount,Day,BankName,PhoneNumber,Month,UnusualLocation,UserID,Amount,TransactionFrequency,NewDevice,MerchantCategory,TransactionID,DeviceID,Weekday,Latitude,Hour,FraudFlag
0.8918029441793398,0.8191006062562389,1,3556,0.3587811868909459,0,0.0,3,7542657159,0.7612019627862265,0,9152,0.2975240288041412,2,0,1,679773083583,7104,0.8092895431509644,0.2006555466467481,0.6893798808219906,1
0.3067948892558787,0.354800051801744,0,6891,0.8447654912747741,1,0.9439487109643152,4,7675027167,0.5909401476588284,0,5853,0.8296772955449679,0,0,5,342500422853,3848,0.4621367404960808,0.8840535516215342,0.6086956521739131,1
0.1629588747570599,0.6938675203282327,0,7117,0.0758011410752632,0,0.2790137084143134,3,8185406202,1.0,0,7772,0.7305181097322762,0,0,4,935722685395,6892,0.4185205626214699,0.4024618946258603,0.3993567663571609,1
0.4594570663408078,0.5195820722235918,0,7784,0.7403120954836782,0,0.5612609421787744,2,4343493890,0.8798793480757351,0,3827,0.7975161054448843,0,1,3,369418500922,3793,0.2327300737120086,0.6909495203493522,0.5338815690632353,1
0.4821614325440307,0.3321377582385739,0,4073,0.4895125609051192,1,0.3785706029980431,2,3309760585,0.3809606366862358,1,7396,0.281684714410978,0,0,3,446882598620,506,0.4881076216960204,0.5870569828066451,0.3726751147928187,1
0.4235376433774577,0.4166394749023738,0,2074,0.6464704734655587,0,0.6933519916555709,3,912133210092,0.1019498088300563,0,4002,0.3816306014188924,0,0,1,478238524877,5278,0.8843082377483614,0.5980422797779741,0.7488433785200294,1
0.5126547531450529,0.7070515205349304,0,2840,0.4159264062104627,1,0.763292065827986,2,913540279248,0.6624484156183157,1,3471,0.6824712110759772,1,0,4,615656249001,4490,0.7521091255241754,0.5056694944649109,0.3602117041971348,1
0.5,0.1261012418683293,1,6253,0.7623099364772503,0,0.7073747568928975,1,913785871200,0.3193220050150323,0,1904,0.563680039002638,1,0,3,994110065567,833,0.4859886716816989,0.2034649426686888,0.1775681726047741,1
0.0,0.4507103690767521,0,1275,0.7636843863781673,0,0.2695400204220045,1,7648577655,0.0354407293951826,0,5035,0.134291936046193,1,0,1,702668694407,6850,0.5354407293951826,0.4167420201392477,0.819590326325408,1
0.2417026613593934,0.7945956748713,0,3136,0.9203500196277864,0,0.238864892427071,0,810929224,0.177729784854142,0,3310,0.1676638526408349,0,0,2,663911457083,8540,0.5110631181874754,0.5125826431407902,0.9754687379321196,1
0.4779598009305428,0.6295990110085079,0,6186,0.9214647949889924,1,0.3085083205790045,1,2616732818,1.0,1,5001,0.4142256654988516,0,1,0,361436433028,8062,0.8333333333333333,0.241382738212027,0.8678493907649026,1
0.1632906976328207,0.1970403544256558,0,6988,0.357011749314197,1,0.4048093022479321,1,5924086561,0.5443023254427358,1,3269,0.7804072668041923,2,0,6,839115807806,3841,0.2822790698229056,0.7318291782209698,0.5554216380760755,1
0.4691524092242413,0.045838386257159,0,4598,0.3035485364740702,0,0.6271638151781816,4,918688466881,0.9691524092242414,0,3597,0.6820103634969432,0,0,0,531864532452,5848,0.8024857425575747,0.827731017996747,0.755224829969961,1
0.5,0.0962439349551204,1,7725,0.7610970536865848,0,0.6666666666666667,0,911924512215,0.1881325862894913,0,2213,0.7531599639252848,1,1,2,993745510474,1570,0.354799252956158,0.2625732221336199,0.2117914992288283,1
0.7660647765353026,0.4433154721589245,1,5096,0.2848016043507881,0,0.3142237513962776,4,2047301723,0.588688258845101,0,3476,0.7407351205369239,1,0,1,702820188239,6374,0.1949460195539145,0.6985956968196393,0.4986030629099736,1
0.408664492560026,0.2414800271231613,1,7076,0.5980325216245885,0,0.0,4,5752403693,0.439109661706684,0,6326,0.5930045977702267,2,0,1,682411390504,9105,0.7019254427911168,0.0950917091796663,0.6613718546411609,1
0.1662462258689988,0.552682112820257,0,2760,0.3737307297277268,0,0.8106626409269322,1,2844657899,0.3900100643493365,0,5426,0.312409121478738,0,0,2,478399790734,7234,0.3891691827540007,0.914745823031658,0.1450006563706088,1
0.8150717143915007,0.2988242402880335,1,5917,0.7270910148779107,1,0.6826475428289333,1,9980357797,0.0867622858553343,0,790,0.2297162717081947,0,0,3,987901149215,5711,0.0867622858553343,0.6674865164631566,0.8677761986841734,1
0.2267987576764574,0.1593282902797429,1,3741,0.2310540203812175,1,0.4962113456156654,2,6111552701,0.80239834356861,0,3858,0.2148753758172594,0,0,1,632586176275,8931,0.0618699795294467,0.4280456983896614,0.4397243318056539,1
0.3323169220235414,0.3196463573210362,0,4695,0.8447962824391413,1,0.955691077063528,4,7617475174,0.5020328226195837,0,5915,0.6940254445735603,0,0,5,342302942349,4333,0.4999999999999999,0.8933260633921998,0.4655357877851452,1
0.46977968450978,0.4207322230011662,0,5815,0.3879583777925106,0,0.0747254174640586,2,4670543244,0.6135536488235533,0,7337,0.6349337972028742,0,1,3,750627159352,2355,0.47985312300652,0.8276735651761405,0.1113235056948017,1
0.4722526326966297,0.2071120850371352,0,3128,0.5042902710848436,0,0.3518680707715358,4,7507782923,0.9815017551310864,0,957,0.8416001598401941,1,0,1,748990669822,4435,0.6851649115355801,0.4025704390818084,0.8309125856179774,1
0.5,0.865634570226059,0,6454,0.0359401240256688,1,0.3972536993956893,4,4608729747,0.5392129531720211,1,4607,0.3939864814740396,1,0,3,346807486037,1554,0.5745092573010708,0.3742009785255872,0.2608695652173913,1
0.75,0.8461323314557861,1,1792,0.7414628159307948,0,0.9486786090400644,1,5485797463,0.3836318926682719,0,4916,0.3544650037961412,1,0,2,787976824929,5588,0.4603582712019262,0.3425549314296492,0.4485710361036778,1
0.682281804761335,0.0313348043850227,0,4578,0.7905406951947658,0,0.481261834286398,3,912934121961,0.1892393984128883,1,2334,0.8372578426218056,0,1,2,549186720379,1409,0.279530325397775,0.607685553217617,0.6005486236027817,1
0.25,0.4134962296426188,0,3453,0.191266336611363,0,0.1275512513771506,1,4753309079,0.8333333333333334,0,9407,0.4712888719748191,0,0,2,378013964811,3765,0.8333333333333333,0.3201464317412884,0.7310177008369063,1
0.75,0.3682234377899307,0,3912,0.5424407061860583,0,0.5112398719069045,1,2592830804,0.1902002744852048,0,3813,0.1983448031237827,0,1,4,448847815044,3956,0.6666666666666666,0.7790879470534441,0.461721715262156,1
0.4884001642553296,0.1877109416684441,0,5156,0.3590619002153132,0,0.0518930705248058,3,918560830450,0.6705332785815569,0,8882,0.4029706663382235,0,0,1,369716809000,1042,0.4961333880851098,0.9069162868926672,0.2315128435152508,1
0.527680148331579,0.1948302567421,0,2845,0.5509171025278867,0,0.6519039208898246,4,915152851642,1.0,0,4318,0.0775114733319792,1,0,2,134639672076,5044,0.9261862711157894,0.7835204661519686,0.3767097199981693,1
0.3556371070779861,0.4844304145182927,1,4169,0.6962893995334435,0,0.0474182809437315,2,4058083842,0.9037580713853242,0,6857,0.3519446189988384,2,0,2,736103648294,1799,0.7183010477920369,0.4129426095029904,0.6258316647993477,1
0.7289876624142974,0.6109937656629517,0,2202,0.4285287638683572,0,0.4249283982990523,2,8424477297,0.6736707791952343,0,5490,0.8485985700159907,1,0,3,747185797901,8146,0.1946831167809368,0.5927426524463062,0.4947053076757672,1
0.8150239698082674,0.6085925365110358,0,7311,0.411636186736403,1,0.3647273901809441,1,1121807851,0.1733972528220464,1,925,0.5119952115201968,0,0,5,229470595855,2641,1.0,0.8037078826306712,0.722554503042178,1
0.25,0.5620009985375826,0,9735,0.7542124696450727,0,0.3797566204204813,3,2092355601,0.8469872413001416,0,3095,0.5971040391285729,1,0,1,595629280828,606,0.2349362065007078,0.4899610653572596,0.2865383809128589,1
0.210027997162867,0.2872031146058645,0,7018,0.7226186326436392,1,0.5279726249963078,0,914229430453,0.526648001891422,0,5487,0.2476012257460415,0,0,5,205381750044,4514,0.4999999999999999,0.8857599601896783,0.1808646961455883,1
0.3208291616004395,0.2132140891623929,0,7510,0.5272779621511205,0,0.6758308302935971,4,1241729549,0.0944388821339193,0,2691,0.3038451561849797,1,1,3,427252611116,6988,0.7625041717328938,0.809301573504416,0.2547105076869183,1
0.7077817695381022,0.2092675219449113,0,4017,0.5888294524399644,0,0.2071466845026958,4,914194933720,0.4512969615896837,0,5944,0.2556921176626787,0,1,2,880859524420,8546,0.5487030384103162,0.6517473365018425,0.217391304347826,1
0.4553850808219576,0.1182441541532871,0,4694,0.3170457970105661,0,0.6571279568949561,3,919022534654,1.0,0,3453,0.6613841657425334,1,0,0,531900937260,5599,0.8482049730593474,0.8336667265068061,0.6964552946992637,1
0.373019048201608,0.7459046078296032,0,4605,0.1245001319113525,1,0.7240755558274172,1,8466089138,0.917987301198928,0,4945,0.1330274234751073,0,0,4,664130597769,432,0.7949682529973199,0.2924937693178832,0.7191138711290366,1
0.0487733057896403,0.4106721891301381,0,4139,0.3334371904865335,0,0.6788550854036643,0,4932523363,0.8049067768414386,0,3331,0.8121410590097782,0,1,5,650981930185,7526,0.8333333333333333,0.4934394444225938,0.8441182752401877,1
0.7454983610998864,0.5057726915864572,1,3681,0.3961362899483694,0,0.6042015296401061,0,912330054129,0.3363344259334091,0,6299,0.8241258239157668,1,1,3,495689968912,9760,0.1756699444668938,0.8544824150649208,0.0560045604177074,1
0.9721077678055194,0.8305775776996802,1,8799,0.5508654088496708,0,0.6099172381135931,3,3960515571,0.802341964228355,0,3634,0.2145886776930139,1,1,2,644434087889,1046,0.3519281547963203,0.0689168917061581,0.6972691149098249,1
0.25,0.7119490101223844,0,9590,0.3494139736995443,1,0.2517759034361932,0,5758871010,0.4699978372981717,1,4599,0.2285091432209842,1,0,6,840606059976,3604,0.1666666666666666,0.681997549500068,0.6875377363722863,1
0.4785633215396,0.7109527671274516,0,1046,0.1410430755341374,0,0.6492081507689779,1,5574306265,0.3841251825643555,0,4268,0.7381823540926479,0,0,0,193837067460,5054,0.5650829682046222,0.22114897538107,0.3138697557193275,1
0.2926513337852883,0.456263310112347,0,4948,0.2502906196508763,0,0.0227473780188204,3,3528942233,0.7764648882862824,0,9169,0.5230898621416906,1,0,3,380058776739,4800,0.8048991108098078,0.3613264227395975,0.6999873609826259,1
0.3203802996037325,0.2560679874012608,1,2667,0.6491271300859537,0,0.2967755605811923,4,912654566891,0.5469201997358217,0,2588,0.2742896027551731,0,0,3,373011673351,2140,0.7394929338616899,0.2894741553231244,0.68596443581635,1
0.968188459891532,0.5791252701604699,0,1076,0.9167363023585218,0,0.1557389789703771,1,916632959591,0.7909179465220426,1,4827,0.8720549972144479,0,0,3,865349288552,5465,0.0424153868112907,0.6220883896722832,0.59287960009432,1
0.0562901952059685,0.1235775052358556,0,5089,0.0771831583845119,0,0.2342149009138289,4,5215772705,0.3333333333333333,0,9093,0.1501512745077827,1,0,1,938127464743,6981,0.4083869269412913,0.6547861061652668,0.6803928397850763,1
0.675921494365199,0.1635371659360334,0,4943,0.4869617403469224,1,0.3975426816928028,1,7786078728,0.8518429887303979,1,7594,0.6007002694824166,2,1,3,580099018675,5869,0.9506143295767993,0.4145693633468874,0.6698857371705039,1
0.1148253808387724,0.6628692490488259,1,5028,0.4349646978282528,0,0.6153100507785031,2,5049041199,0.1802328255483034,0,4415,0.4966907598067973,0,1,1,607252988245,7672,0.4728676822367263,0.4628181475383726,0.4924168614417079,1
0.75,0.5381026730291791,0,276,0.4162043292149945,1,0.6581683962486424,2,2295438174,0.3333333333333333,0,4123,0.2378233571996686,0,0,0,763195455658,2941,0.6827557450325734,0.6266823091868822,0.2089970025917007,1
0.3104734570647097,0.4817912598320782,1,4928,0.8024015871450416,0,0.2349115235490325,0,4248485881,0.6317551431176343,0,6446,0.3798708142366614,2,0,4,736851112705,1595,0.95968436195686,0.452832352877728,0.9144532472593324,1
0.9937979818613426,0.3953253385122685,1,4996,0.0119631420311054,0,0.0399488193479012,0,914792412060,0.1749360241848765,0,2392,0.6209810945456751,1,1,4,875656974567,1243,0.6604646485280092,0.4062691931743478,0.5592850261282407,1
0.6015759740983794,0.3028967027206474,0,4836,0.895816201668514,0,0.0177077344845164,2,1616510101,0.7656160172677471,0,8387,0.5050573174783906,0,0,0,314610206032,5067,0.0885386724225823,0.1357808472456218,0.8953780914611514,1
1.0,0.2812658123204816,0,1174,0.5758100589074691,0,0.6301265260760002,1,5740047593,0.2329115797466665,1,2999,0.4362979694387872,1,0,1,621998133823,4961,0.1164557898733332,0.3288028370853924,0.2132085122730435,1
0.5983574842977588,0.7126598612394831,0,5237,0.6749879879143205,0,0.4737713375205977,4,916479574765,0.7008212578511206,0,6179,0.6312981850846315,1,0,4,674387550668,4862,0.7336070859503735,0.5465194144335772,0.2954379327344902,1
0.2229283557814629,0.2863398022365594,0,2286,0.537726959797398,0,0.2251934974445959,5,5858221965,0.7162063012847696,0,2323,0.5686783120939,0,0,2,202351845319,3828,0.5675873974304609,0.2555735804666095,0.8648571053532979,1
0.6499595557534923,0.3736896653753443,0,5824,0.3305561512780439,0,0.2732955853699262,2,3090520132,0.9000269628310051,0,8651,0.3320352983926407,0,1,4,911444063067,6438,0.7666397038356615,0.60603796120638,0.5130575458248722,1
0.6284034006341983,0.6496936729795237,0,8859,0.8890930748862138,1,0.4779496138829719,1,2717941431,0.8761344668780662,0,8151,0.4532261511796162,2,1,2,401429907315,3340,0.376134466878066,0.6574732496942777,0.7091852700615465,1
0.7620357089945884,0.1781350617668771,0,3065,0.1993189577239231,0,0.8361762038803762,0,7638956203,0.7932143033513721,0,7158,0.5377978624593877,1,0,6,263856940083,1163,0.4759285820108232,0.597549251908102,0.8072484554867313,1
0.75,0.5033301706839317,0,336,0.4486678138939226,0,0.7194210009616027,2,2605850964,0.3333333333333333,0,4525,0.2394553746743342,1,0,0,764303693728,2933,0.6504824991986645,0.5520604118960896,0.2005034774246934,1
0.5738680628044093,0.3732384381256011,0,4200,0.7135954695625999,0,0.308339825446467,0,3468800288,0.8522638743911815,0,2405,0.4460555970664794,1,1,2,985583609137,6708,0.8522638743911813,0.2972046160590896,0.2559311632023004,1
0.5008535124198049,0.4571805519227979,0,6572,0.1087232711230609,0,0.5893820293981096,2,914691717745,0.4440651055911979,1,3926,0.4921417287545407,2,1,1,431177593087,3902,0.777967447204401,0.2578237583239612,0.2896076775594768,1
0.2033892149463078,0.4079094139691884,1,5339,0.530795600212272,1,0.5915257520286359,0,3771416307,0.7655369283512308,0,1809,0.4754727373115851,0,0,1,995178581462,4419,0.5621477134049229,0.1032258845242563,0.7148117643198129,1
0.3307731263952608,0.6279033809852521,0,6226,0.14615787146157,1,0.6989759172247711,1,9152092618,0.946151249069826,1,4775,0.1457608504537715,1,0,4,664007628163,674,0.9102520817830434,0.2219757134839964,0.8120394562790851,1
0.8146698204712856,0.443468194859669,0,9174,0.3991830760667954,0,0.7603584991065333,2,4896596120,0.3211084829405953,0,7474,0.2988062491021966,1,1,4,857433371182,1380,0.4073349102356427,0.1907372637703977,0.2110131215342236,1
0.2302577094522928,0.1099819581298732,0,4585,0.6649795731621895,0,0.5850928045111934,4,5293776236,0.9605154189045856,1,7320,0.7081620487832778,0,0,1,350504256823,4654,0.4999999999999999,0.0757613469421426,0.7196862667537305,1
0.8098775424773845,0.479167778578731,0,1826,0.2793651682766193,1,0.2347319773453949,2,2757141904,0.3333333333333333,0,942,0.2102456080622936,0,0,1,757372336586,4101,0.6736598867269745,0.7026426647455516,0.1304347826086956,1
0.25,0.260948850145955,0,7736,0.4494390671981965,0,0.5443172541034158,4,709809475,0.0684739070999365,1,2289,0.3021380953426134,1,0,4,427658259344,7328,0.7648594262333968,0.6823750576722121,0.3323205987129773,1
0.9826648666367584,0.6041411333184148,0,8216,0.1976798845026786,0,0.9608882888789196,2,916740156203,0.0115567555754944,0,1120,0.8708624228905265,0,0,2,277468543040,1665,0.1608882888789194,0.631871911177108,0.3674223246714905,1
0.2085965824582552,0.3245304445729995,0,3043,0.0957852221690744,0,0.5002105992999375,1,913031831230,0.7361988608194184,1,7247,0.2201238626953995,0,1,4,220964600829,2889,0.902865527486085,0.4345757404655609,0.488924413728322,1
0.997718758095655,0.8355598589926202,0,229,0.5398130267219349,0,0.1689479085710117,5,916875090919,0.3363749892057934,0,5090,0.2638200772280346,1,1,2,145238060496,9777,0.3363749892057934,0.9939344133915684,0.8671847910563356,1
0.5,0.2086270971020564,0,7296,0.835173472642116,0,0.5381434635387488,0,912382444850,0.8333333333333334,1,5118,0.0445271850925971,0,1,3,873127340473,6179,0.0240506510270767,0.6984137442054299,0.8310400815978605,1
0.3589157332173079,0.3194560007755481,0,2700,0.7554109096158252,0,0.4866826431073502,2,6287291619,0.8261847703188036,0,7962,0.493756923235399,2,0,1,219472636472,6585,0.1738152296811964,0.8242717025599028,0.2381980135198439,1
0.5,0.4559065735589239,0,1457,0.734335245892733,1,0.8887846968326838,4,4906863846,0.1666666666666666,1,3421,0.3811160555326016,1,0,3,341542887968,6132,0.4999999999999999,0.7034124837214282,0.1794470355901428,1
0.4156867571928549,0.7733043542479396,1,6836,0.7126063109687205,1,0.072679513310001,1,375227583,0.9437911714619032,1,8680,0.5674787943257151,1,0,1,215101776532,2774,0.2228754952047633,0.4855907393307243,0.4646202111366478,1
0.5989785081772105,0.4630791796643516,0,2267,0.4214409391389988,0,0.3201361989097053,1,917958448398,0.1996595027257368,1,3722,0.3633130160825488,1,0,1,664123335137,5129,0.8333333333333333,0.64098565499941,0.6954301104733066,1
0.2212667507351083,0.5008086043156867,0,4197,0.168785985654145,0,0.2961689000980145,4,917574432827,0.3141778338234056,0,4611,0.1881024379724155,0,1,0,847176292088,2239,0.9616890009801444,0.4171098903244506,0.3878027815859363,1
0.4765356787941609,0.3865737467214288,0,8770,0.1210932112945884,1,0.6874856953568859,1,2546255131,0.0782144040194635,0,6242,0.8364186263038034,1,0,1,843037817935,2937,0.0156428808038926,0.5723253237888728,0.1222732795805777,1
0.9548134097182962,0.1326527559518725,0,1687,0.7898549342587988,0,0.7180746361126816,2,7111296384,0.0903731805634076,0,2191,0.3230097793352655,0,0,1,619828097524,3014,0.0903731805634076,0.7801194686284969,0.3004185573668084,1
0.1673000657345196,0.6338742293628226,0,969,0.7105773430458135,1,0.8779466841958721,1,912984800,0.4448667104896797,0,2081,0.7990455536628507,1,1,2,721830775317,7523,0.7243335524483986,0.2357364324105741,0.6394436611743154,1
0.8719650994875666,0.3983724956783488,1,7460,0.2938374573670145,1,0.8991906931966845,1,6829684952,0.6666666666666667,0,2266,0.5588745178329643,0,0,5,818917632284,6404,0.3617855334472074,0.267734816592805,0.8897209214717738,1
0.2802552749294331,0.524740153018761,0,4222,0.1634045454080202,0,0.0887488064596706,3,4316341584,0.7526526001881783,0,8647,0.4930159215164726,0,0,3,378670384091,4921,0.8131631500470444,0.4396682671312069,0.8208251695774899,1
0.8929430880120806,0.5302361792664256,0,5627,0.3827150428670475,0,0.5002406464338256,2,6171386347,0.0713712746586129,0,2544,0.5432478683833111,1,1,2,896137804584,4919,0.7141138239758389,0.3572576590831746,0.459746905060286,1
0.1206384120612396,0.1395154593984218,1,4932,0.8014774611331651,0,0.3585250358476475,2,2008092214,0.6782975678366943,0,3417,0.3410160617327568,0,1,1,621998455652,6453,0.4253898425441872,0.3291518261819626,0.5803881319609054,1
0.3228205577407426,0.8022959198246924,0,6800,0.5801480919217752,1,0.4434758034403301,3,5371145159,0.5949287649465017,1,5522,0.6694962939656015,1,0,3,123515235596,7139,0.7384045683868317,0.3963596814008444,0.3665403221878691,1
0.5,0.9596377800852672,0,6011,0.3650988770965349,0,0.2943511374029602,1,2722602939,0.561017804069627,0,4384,0.7878848872836924,0,1,0,611158936679,6584,0.3169465877911192,0.3659151454174264,0.371111856622998,1
0.2827020195706441,0.8437048293335048,0,6092,0.1664400025385509,0,0.1696212117423865,1,7859057581,0.3769360260941922,0,1387,0.4664786892980372,1,1,1,609816580395,6624,0.3769360260941921,0.4984896622520685,0.7921497578501813,1
0.0,0.5059685546468302,0,3178,0.2699860030324728,1,0.6440546322396824,3,642344942,0.1666666666666666,1,4729,0.724307555680694,0,0,0,667912048031,771,0.484080229513229,0.4400663817735149,0.033646941553485,1
0.5509617155075658,0.7173235391917654,0,5857,0.37357422287909,0,0.0867307810338377,2,4681873508,0.7330127614974782,0,8446,0.7710508849218045,1,0,4,854826124757,2154,0.5016028591792763,0.3645256257463067,0.6610368200882724,1
0.2768691775112885,0.737026202823025,1,7169,0.8822563583072128,0,0.2953271226787077,4,5325408691,0.648753881659141,0,721,0.6920636279431507,1,1,0,442430663570,2399,0.4820872149924743,0.5860197235877853,0.5914262073657826,1
0.25,0.2785062203436689,0,8603,0.6530811724147165,0,0.6996806709804231,0,6129851056,0.5377466570805416,0,2596,0.4553061669607137,2,0,6,837682754660,4703,0.1666666666666666,0.8874531057752466,0.261286081329883,1
0.4017723946796885,0.2261476413789262,0,3400,0.4083453789853813,1,0.2857213895041661,2,5026208469,0.4286069475208307,0,4161,0.833395771071035,0,0,3,792233628737,6693,0.4345149297864589,0.5553357297847481,0.579153166879079,1
0.7234806648189915,0.3468993882067857,1,4119,0.4959396720436199,0,0.3562308156360038,2,6595211223,0.1843462234540056,0,5179,0.953775801716962,1,0,4,272257561762,6115,0.1843462234540056,0.4341206684125647,0.5630234597940909,1
0.5562271282702559,0.6410197156035018,0,3924,0.6064830296927918,0,0.4536344911015162,3,915905586258,1.0,1,8739,0.4025903820387677,1,0,6,928313817466,7633,0.1972323874354418,0.5482705701085742,0.6797048413380303,1
0.175658443271379,0.8037884810193346,0,4212,0.8380110693319448,0,0.6882469305179766,0,9016539185,0.6350891820570109,0,4386,0.3715109599800295,1,1,3,712503186860,6011,0.5495610378190805,0.7320273319927472,0.587529081105547,1
0.6312832658125969,0.4653392036833872,0,4407,0.7826773574467426,1,0.8395722447291345,5,2947120406,0.0,0,8808,0.7659483639750767,1,0,0,388343635597,9104,0.4208555105417312,0.5842825094624731,0.32657547387484,1
0.8719090556135524,0.1957841730728766,0,6806,0.8795167335824505,1,0.6113090297301574,4,913475897609,0.0853939629242984,0,2619,0.9107613182453635,1,0,3,545837415989,2535,0.4104847778937713,0.6014384318407001,0.4804110917470939,1
0.3021124014041738,0.0855676441784131,0,8292,0.1358317376599243,0,0.5423475460113857,1,2312924855,0.6840374671347247,0,4793,0.0600426876702845,1,1,5,977255480072,1373,0.7638501314611015,0.519320251131039,0.7671772853691948,1
0.3461278319112031,0.7412673951802601,0,6138,0.4321380993035543,0,0.4359598700797792,2,8328828358,1.0,0,5674,0.4590570610691503,0,0,4,661975270991,3872,0.7436591149034583,0.3508711304029185,0.6923438860365869,1
0.3657503014659483,0.4510517680566911,0,3644,0.8160873780562321,0,0.6625556895404217,2,5379825392,0.585388821896456,0,7810,0.1898023912717988,0,0,4,985605687538,5837,0.5812778447702107,0.4399388546040145,0.9353188231034232,1
0.913056064886368,0.6652885751808211,0,4270,0.3357344548543853,0,0.3174080865151575,2,918063235720,0.7174080865151575,1,4989,0.3414698428808476,0,0,4,815812146438,3588,0.6087040432575788,0.4891257971238602,0.2514002575494009,1
0.0247344737068982,0.5590441055753437,0,4216,0.9367897831270192,0,0.3313303333620712,2,919737171669,0.800354035057469,0,1091,0.9083260789684044,0,1,5,994898792998,8711,0.0247344737068982,0.0504560743421103,0.9156560869190378,1
0.199674466725822,0.442414483442097,1,6857,0.3475995527670793,1,0.173485248861283,0,596028284,0.7997829778172147,1,7631,0.7416832859819908,0,0,2,215439831253,6526,0.3668836888494519,0.74957491606092,0.6524569854558069,1
0.4423045628675801,0.8235272457370956,0,2390,0.4497062597097138,0,0.4675208111764588,2,915544623294,0.2948697085783868,0,4250,0.3894043973779961,0,0,1,716949607119,9186,0.4615363752450534,0.4218132928307928,0.7045720614450399,1
0.0,0.1032924154044759,0,4210,0.0057306805405343,0,0.2497911313501599,0,1503072329,0.7510443432492006,1,4815,0.8445469321917936,1,0,3,219000910989,6696,0.6687553531650675,0.9477657065117848,0.8480985243258784,1
0.25,0.4082978846631585,0,9154,0.3973949999217768,1,0.4081117469297436,0,6231281970,0.650385349021499,1,4607,0.484729306302752,1,0,6,839936251218,2153,0.1666666666666666,0.7395784164355865,0.562050771695189,1
0.7322669459665566,0.7482902537228269,0,3381,0.8341522129872874,0,0.8141864432267547,0,6613620811,0.9527118559108178,0,1551,0.1919025341513507,0,0,2,556156012141,8184,0.5354661080668867,0.8440240938564476,0.571385410098589,1
0.0,0.440512088886884,1,2460,0.4632399425776188,0,0.3932769129753439,1,2030128562,0.084797193613949,0,7008,0.5685120118215982,1,1,3,924993784551,4180,0.3757319301403078,0.2090616733139591,0.4473706185902879,1
0.6809265466025693,0.7182391460284611,1,2154,0.8643835149030822,0,0.8212715635598288,4,916670439594,0.652406786730764,1,3884,0.3006988873638451,0,0,4,506157520089,3456,0.2127156355982871,0.5720470127590522,0.8418196997045713,1
0.5275066449934864,0.7410006880821166,1,7509,0.4469766164215638,1,0.2834960130039082,2,4147480782,0.6483289033376758,0,4984,0.4710263055220421,1,1,3,696839777768,5605,0.6666666666666666,0.385982986384846,0.4080475230395134,1
0.988587813624404,0.1022002844291815,1,3112,0.9782106775439272,1,0.866524253298252,2,5042459070,0.8181170848325388,0,1677,0.8907635729327887,0,0,1,741013971185,3166,0.6742747909170639,0.1803864735742113,0.0436640174370627,1
0.7149939756116706,0.1526408551873424,1,9606,0.1476552326808867,1,0.1140024097553318,4,8939037381,0.0933493983688784,0,6787,0.7791875307504084,1,1,1,972381590872,3062,0.4533253008155607,0.0865286075637008,0.486073336165516,1
0.5692035769478264,0.4629635156530709,0,4273,0.5378200800575212,0,0.7728966512127527,2,915251946570,0.1384071538956529,0,4644,0.3291998660601517,1,0,1,754691221104,2522,0.1666666666666666,0.1144012990497447,0.46156210700189,1
0.7428831727252627,0.6615575600472381,0,6301,0.0417338650437216,0,0.8924087175736136,4,919641162907,0.1903894242491244,0,5693,0.5876375334220438,0,1,5,535015279561,284,0.347566987882808,0.5882380171104482,0.4856871241127694,1
0.3328367517757626,0.7661503352085157,0,6564,0.5287349395037704,0,0.1670639319127231,1,7940252609,0.7218911678505086,0,7112,0.3699212330871492,0,1,3,975142390534,8983,0.5542313380687005,0.6591146170929055,0.6228429577570522,1
0.6294897354719794,0.5320849569896826,0,712,0.2522705712808781,1,0.4052926701376523,4,9661810558,0.9136735096853472,1,5648,0.1626143747428129,1,0,1,821566701394,5076,0.1666666666666666,0.7450933968525109,0.1063531814928803,1
0.0490244281845982,0.6948703727789791,0,6746,0.4056594719898401,0,0.2503415797661013,1,7797686503,0.8365852393846726,0,1946,0.2970038004595849,0,0,5,833286181796,5648,0.4346340957538689,0.7041694332927089,0.2881441743839673,1
0.7080850533068261,0.3229028889243192,0,7671,0.5503979887181949,1,0.7944113404409103,1,2880869273,0.4720567022045508,1,1463,0.0740131352551966,0,0,5,227499935099,4346,0.8702600236919227,0.5719813659319228,0.3889608541139634,1
0.7894875883630192,0.8477291591747323,0,2978,0.4855099533217648,1,0.4637494876441428,1,911271738623,0.6198861307473377,0,2313,0.2122800478578452,1,0,3,723282045635,8243,0.8801138692526623,0.4097285491346943,0.539278959894777,1
0.1982518553903933,0.5917769788842918,0,4395,0.8129265698574409,0,0.7873659245105094,3,2207011967,0.2988345702602622,0,1266,0.1977991853375034,0,0,4,171627595385,7038,0.8275061846346443,0.6893498748379886,0.1559136888314411,1
0.4917136857770104,0.3226654149308258,0,4884,0.6629528124806275,0,0.5439233695698077,0,9383607465,0.5916196475563229,0,5036,0.6644561024242915,0,0,4,789908485550,2320,0.5750470191103438,0.4870264475826918,0.3616391776997492,1
0.4986235502098948,0.9699268537474016,0,2252,0.2932459208419414,0,0.435352126358821,3,3703042535,0.0018352663868069,1,4177,0.4694173155780272,0,0,5,491934203481,2910,0.9944942008395792,0.5473167695707118,0.8234537482276248,1
